Time,Speed (m/s)
2374.28,4.5258
2374.3,4.5553
2374.32,4.5848
2374.34,4.6143
2374.36,4.6439
2374.38,4.6734
2374.4,4.7029
2374.42,4.7324
2374.44,4.7619
2374.46,4.7914
2374.48,4.8209
2374.5,4.8504
2374.52,4.8799
2374.54,4.9094
2374.56,4.9389
2374.58,4.9684
2374.6,4.9979
2374.62,5.0274
2374.64,5.0569
2374.66,5.0864
2374.68,5.1159
2374.7,5.1454
2374.72,5.1749
2374.74,5.2044
2374.76,5.2339
2374.78,5.2634
2374.8,5.293
2374.82,5.3225
2374.84,5.352
2374.86,5.3815
2374.88,5.411
2374.9,5.4405
2374.92,5.47
2374.94,5.4995
2374.96,5.529
2374.98,5.5585
2375,5.588
2375.02,5.6175
2375.04,5.647
2375.06,5.6765
2375.08,5.706
2375.1,5.7355
2375.12,5.765
2375.14,5.7945
2375.16,5.824
2375.18,5.8535
2375.2,5.883
2375.22,5.9126
2375.24,5.9421
2375.26,5.9716
2375.28,6.0011
2375.3,6.0306
2375.32,6.0601
2375.34,6.0896
2375.36,6.1191
2375.38,6.1486
2375.4,6.1781
2375.42,6.2076
2375.44,6.2371
2375.46,6.2666
2375.48,6.2961
2375.5,6.3256
2375.52,6.3551
2375.54,6.3846
2375.56,6.4141
2375.58,6.4436
2375.6,6.4731
2375.62,6.5026
2375.64,6.5321
2375.66,6.5617
2375.68,6.5912
2375.7,6.6207
2375.72,6.6502
2375.74,6.6797
2375.76,6.7092
2375.78,6.7387
2375.8,6.7682
2375.82,6.7977
2375.84,6.8272
2375.86,6.8567
2375.88,6.8862
2375.9,6.9157
2375.92,6.9452
2375.94,6.9747
2375.96,7.0042
2375.98,7.0337
2376,7.0632
2376.02,7.0927
2376.04,7.1222
2376.06,7.1517
2376.08,7.1813
2376.1,7.2108
2376.12,7.2403
2376.14,7.2698
2376.16,7.2993
2376.18,7.3288
2376.2,7.3583
2376.22,7.3878
2376.24,7.4173
2376.26,7.4468
2376.28,7.4763
2376.3,7.5058
2376.32,7.5353
2376.34,7.5648
2376.36,7.5943
2376.38,7.6238
2376.4,7.6533
2376.42,7.6828
2376.44,7.7123
2376.46,7.7418
2376.48,7.7713
2376.5,7.8008
2376.52,7.8304
2376.54,7.8599
2376.56,7.8894
2376.58,7.9189
2376.6,7.9484
2376.62,7.9779
2376.64,8.0074
2376.66,8.0369
2376.68,8.0664
2376.7,8.0959
2376.72,8.1254
2376.74,8.1549
2376.76,8.1844
2376.78,8.2139
2376.8,8.2434
2376.82,8.2729
2376.84,8.3024
2376.86,8.3319
2376.88,8.3614
2376.9,8.3909
2376.92,8.4204
2376.94,8.45
2376.96,8.4795
2376.98,8.509
2377,8.5385
2377.02,8.568
2377.04,8.5975
2377.06,8.627
2377.08,8.6565
2377.1,8.686
2377.12,8.7155
2377.14,8.745
2377.16,8.7745
2377.18,8.804
2377.2,8.8335
2377.22,8.863
2377.24,8.8925
2377.26,8.922
2377.28,8.9515
2377.3,8.981
2377.32,9.0105
2377.34,9.04
2377.36,9.0695
2377.38,9.0991
2377.4,9.1286
2377.42,9.1581
2377.44,9.1876
2377.46,9.2171
2377.48,9.2466
2377.5,9.2761
2377.52,9.3056
2377.54,9.3351
2377.56,9.3646
2377.58,9.3941
2377.6,9.4236
2377.62,9.4531
2377.64,9.4826
2377.66,9.5121
2377.68,9.5416
2377.7,9.5711
2377.72,9.6006
2377.74,9.6301
2377.76,9.6596
2377.78,9.6891
2377.8,9.7186
2377.82,9.7482
2377.84,9.7777
2377.86,9.8072
2377.88,9.8367
2377.9,9.8662
2377.92,9.8957
2377.94,9.9252
2377.96,9.9547
2377.98,9.9842
2378,10.0137
2378.02,10.0369
2378.04,10.0602
2378.06,10.0834
2378.08,10.1067
2378.1,10.1299
2378.12,10.1532
2378.14,10.1764
2378.16,10.1997
2378.18,10.2229
2378.2,10.2462
2378.22,10.2694
2378.24,10.2926
2378.26,10.3159
2378.28,10.3391
2378.3,10.3624
2378.32,10.3856
2378.34,10.4089
2378.36,10.4321
2378.38,10.4554
2378.4,10.4786
2378.42,10.5019
2378.44,10.5251
2378.46,10.5484
2378.48,10.5716
2378.5,10.5948
2378.52,10.6181
2378.54,10.6413
2378.56,10.6646
2378.58,10.6878
2378.6,10.7111
2378.62,10.7343
2378.64,10.7576
2378.66,10.7808
2378.68,10.8041
2378.7,10.8273
2378.72,10.8506
2378.74,10.8738
2378.76,10.897
2378.78,10.9203
2378.8,10.9435
2378.82,10.9668
2378.84,10.99
2378.86,11.0133
2378.88,11.0365
2378.9,11.0598
2378.92,11.083
2378.94,11.1063
2378.96,11.1295
2378.98,11.1528
2379,11.176
2379.02,11.1814
2379.04,11.1867
2379.06,11.1921
2379.08,11.1975
2379.1,11.2028
2379.12,11.2082
2379.14,11.2136
2379.16,11.2189
2379.18,11.2243
2379.2,11.2296
2379.22,11.235
2379.24,11.2404
2379.26,11.2457
2379.28,11.2511
2379.3,11.2565
2379.32,11.2618
2379.34,11.2672
2379.36,11.2726
2379.38,11.2779
2379.4,11.2833
2379.42,11.2887
2379.44,11.294
2379.46,11.2994
2379.48,11.3047
2379.5,11.3101
2379.52,11.3155
2379.54,11.3208
2379.56,11.3262
2379.58,11.3316
2379.6,11.3369
2379.62,11.3423
2379.64,11.3477
2379.66,11.353
2379.68,11.3584
2379.7,11.3638
2379.72,11.3691
2379.74,11.3745
2379.76,11.3799
2379.78,11.3852
2379.8,11.3906
2379.82,11.3959
2379.84,11.4013
2379.86,11.4067
2379.88,11.412
2379.9,11.4174
2379.92,11.4228
2379.94,11.4281
2379.96,11.4335
2379.98,11.4389
2380,11.4442
2380.02,11.4612
2380.04,11.4782
2380.06,11.4952
2380.08,11.5122
2380.1,11.5292
2380.12,11.5461
2380.14,11.5631
2380.16,11.5801
2380.18,11.5971
2380.2,11.6141
2380.22,11.6311
2380.24,11.6481
2380.26,11.6651
2380.28,11.682
2380.3,11.699
2380.32,11.716
2380.34,11.733
2380.36,11.75
2380.38,11.767
2380.4,11.784
2380.42,11.801
2380.44,11.8179
2380.46,11.8349
2380.48,11.8519
2380.5,11.8689
2380.52,11.8859
2380.54,11.9029
2380.56,11.9199
2380.58,11.9369
2380.6,11.9538
2380.62,11.9708
2380.64,11.9878
2380.66,12.0048
2380.68,12.0218
2380.7,12.0388
2380.72,12.0558
2380.74,12.0728
2380.76,12.0897
2380.78,12.1067
2380.8,12.1237
2380.82,12.1407
2380.84,12.1577
2380.86,12.1747
2380.88,12.1917
2380.9,12.2087
2380.92,12.2256
2380.94,12.2426
2380.96,12.2596
2380.98,12.2766
2381,12.2936
2381.02,12.307
2381.04,12.3204
2381.06,12.3338
2381.08,12.3472
2381.1,12.3607
2381.12,12.3741
2381.14,12.3875
2381.16,12.4009
2381.18,12.4143
2381.2,12.4277
2381.22,12.4411
2381.24,12.4545
2381.26,12.4679
2381.28,12.4814
2381.3,12.4948
2381.32,12.5082
2381.34,12.5216
2381.36,12.535
2381.38,12.5484
2381.4,12.5618
2381.42,12.5752
2381.44,12.5886
2381.46,12.6021
2381.48,12.6155
2381.5,12.6289
2381.52,12.6423
2381.54,12.6557
2381.56,12.6691
2381.58,12.6825
2381.6,12.6959
2381.62,12.7093
2381.64,12.7228
2381.66,12.7362
2381.68,12.7496
2381.7,12.763
2381.72,12.7764
2381.74,12.7898
2381.76,12.8032
2381.78,12.8166
2381.8,12.83
2381.82,12.8435
2381.84,12.8569
2381.86,12.8703
2381.88,12.8837
2381.9,12.8971
2381.92,12.9105
2381.94,12.9239
2381.96,12.9373
2381.98,12.9507
2382,12.9642
2382.02,12.9731
2382.04,12.982
2382.06,12.991
2382.08,12.9999
2382.1,13.0089
2382.12,13.0178
2382.14,13.0267
2382.16,13.0357
2382.18,13.0446
2382.2,13.0536
2382.22,13.0625
2382.24,13.0714
2382.26,13.0804
2382.28,13.0893
2382.3,13.0983
2382.32,13.1072
2382.34,13.1162
2382.36,13.1251
2382.38,13.134
2382.4,13.143
2382.42,13.1519
2382.44,13.1609
2382.46,13.1698
2382.48,13.1787
2382.5,13.1877
2382.52,13.1966
2382.54,13.2056
2382.56,13.2145
2382.58,13.2234
2382.6,13.2324
2382.62,13.2413
2382.64,13.2503
2382.66,13.2592
2382.68,13.2681
2382.7,13.2771
2382.72,13.286
2382.74,13.295
2382.76,13.3039
2382.78,13.3129
2382.8,13.3218
2382.82,13.3307
2382.84,13.3397
2382.86,13.3486
2382.88,13.3576
2382.9,13.3665
2382.92,13.3754
2382.94,13.3844
2382.96,13.3933
2382.98,13.4023
2383,13.4112
2383.02,13.4121
2383.04,13.413
2383.06,13.4139
2383.08,13.4148
2383.1,13.4157
2383.12,13.4166
2383.14,13.4175
2383.16,13.4184
2383.18,13.4192
2383.2,13.4201
2383.22,13.421
2383.24,13.4219
2383.26,13.4228
2383.28,13.4237
2383.3,13.4246
2383.32,13.4255
2383.34,13.4264
2383.36,13.4273
2383.38,13.4282
2383.4,13.4291
2383.42,13.43
2383.44,13.4309
2383.46,13.4318
2383.48,13.4327
2383.5,13.4336
2383.52,13.4344
2383.54,13.4353
2383.56,13.4362
2383.58,13.4371
2383.6,13.438
2383.62,13.4389
2383.64,13.4398
2383.66,13.4407
2383.68,13.4416
2383.7,13.4425
2383.72,13.4434
2383.74,13.4443
2383.76,13.4452
2383.78,13.4461
2383.8,13.447
2383.82,13.4479
2383.84,13.4488
2383.86,13.4496
2383.88,13.4505
2383.9,13.4514
2383.92,13.4523
2383.94,13.4532
2383.96,13.4541
2383.98,13.455
2384,13.4559
2384.02,13.455
2384.04,13.4541
2384.06,13.4532
2384.08,13.4523
2384.1,13.4514
2384.12,13.4505
2384.14,13.4496
2384.16,13.4488
2384.18,13.4479
2384.2,13.447
2384.22,13.4461
2384.24,13.4452
2384.26,13.4443
2384.28,13.4434
2384.3,13.4425
2384.32,13.4416
2384.34,13.4407
2384.36,13.4398
2384.38,13.4389
2384.4,13.438
2384.42,13.4371
2384.44,13.4362
2384.46,13.4353
2384.48,13.4344
2384.5,13.4336
2384.52,13.4327
2384.54,13.4318
2384.56,13.4309
2384.58,13.43
2384.6,13.4291
2384.62,13.4282
2384.64,13.4273
2384.66,13.4264
2384.68,13.4255
2384.7,13.4246
2384.72,13.4237
2384.74,13.4228
2384.76,13.4219
2384.78,13.421
2384.8,13.4201
2384.82,13.4192
2384.84,13.4184
2384.86,13.4175
2384.88,13.4166
2384.9,13.4157
2384.92,13.4148
2384.94,13.4139
2384.96,13.413
2384.98,13.4121
2385,13.4112
2385.02,13.4085
2385.04,13.4058
2385.06,13.4032
2385.08,13.4005
2385.1,13.3978
2385.12,13.3951
2385.14,13.3924
2385.16,13.3897
2385.18,13.3871
2385.2,13.3844
2385.22,13.3817
2385.24,13.379
2385.26,13.3763
2385.28,13.3736
2385.3,13.371
2385.32,13.3683
2385.34,13.3656
2385.36,13.3629
2385.38,13.3602
2385.4,13.3576
2385.42,13.3549
2385.44,13.3522
2385.46,13.3495
2385.48,13.3468
2385.5,13.3441
2385.52,13.3415
2385.54,13.3388
2385.56,13.3361
2385.58,13.3334
2385.6,13.3307
2385.62,13.3281
2385.64,13.3254
2385.66,13.3227
2385.68,13.32
2385.7,13.3173
2385.72,13.3146
2385.74,13.312
2385.76,13.3093
2385.78,13.3066
2385.8,13.3039
2385.82,13.3012
2385.84,13.2985
2385.86,13.2959
2385.88,13.2932
2385.9,13.2905
2385.92,13.2878
2385.94,13.2851
2385.96,13.2825
2385.98,13.2798
2386,13.2771
2386.02,13.2735
2386.04,13.2699
2386.06,13.2664
2386.08,13.2628
2386.1,13.2592
2386.12,13.2556
2386.14,13.2521
2386.16,13.2485
2386.18,13.2449
2386.2,13.2413
2386.22,13.2377
2386.24,13.2342
2386.26,13.2306
2386.28,13.227
2386.3,13.2234
2386.32,13.2199
2386.34,13.2163
2386.36,13.2127
2386.38,13.2091
2386.4,13.2056
2386.42,13.202
2386.44,13.1984
2386.46,13.1948
2386.48,13.1913
2386.5,13.1877
2386.52,13.1841
2386.54,13.1805
2386.56,13.177
2386.58,13.1734
2386.6,13.1698
2386.62,13.1662
2386.64,13.1626
2386.66,13.1591
2386.68,13.1555
2386.7,13.1519
2386.72,13.1483
2386.74,13.1448
2386.76,13.1412
2386.78,13.1376
2386.8,13.134
2386.82,13.1305
2386.84,13.1269
2386.86,13.1233
2386.88,13.1197
2386.9,13.1162
2386.92,13.1126
2386.94,13.109
2386.96,13.1054
2386.98,13.1018
2387,13.0983
2387.02,13.0938
2387.04,13.0893
2387.06,13.0849
2387.08,13.0804
2387.1,13.0759
2387.12,13.0714
2387.14,13.067
2387.16,13.0625
2387.18,13.058
2387.2,13.0536
2387.22,13.0491
2387.24,13.0446
2387.26,13.0402
2387.28,13.0357
2387.3,13.0312
2387.32,13.0267
2387.34,13.0223
2387.36,13.0178
2387.38,13.0133
2387.4,13.0089
2387.42,13.0044
2387.44,12.9999
2387.46,12.9955
2387.48,12.991
2387.5,12.9865
2387.52,12.982
2387.54,12.9776
2387.56,12.9731
2387.58,12.9686
2387.6,12.9642
2387.62,12.9597
2387.64,12.9552
2387.66,12.9507
2387.68,12.9463
2387.7,12.9418
2387.72,12.9373
2387.74,12.9329
2387.76,12.9284
2387.78,12.9239
2387.8,12.9195
2387.82,12.915
2387.84,12.9105
2387.86,12.906
2387.88,12.9016
2387.9,12.8971
2387.92,12.8926
2387.94,12.8882
2387.96,12.8837
2387.98,12.8792
2388,12.8748
2388.02,12.8676
2388.04,12.8604
2388.06,12.8533
2388.08,12.8461
2388.1,12.839
2388.12,12.8318
2388.14,12.8247
2388.16,12.8175
2388.18,12.8104
2388.2,12.8032
2388.22,12.7961
2388.24,12.7889
2388.26,12.7818
2388.28,12.7746
2388.3,12.7675
2388.32,12.7603
2388.34,12.7532
2388.36,12.746
2388.38,12.7389
2388.4,12.7317
2388.42,12.7245
2388.44,12.7174
2388.46,12.7102
2388.48,12.7031
2388.5,12.6959
2388.52,12.6888
2388.54,12.6816
2388.56,12.6745
2388.58,12.6673
2388.6,12.6602
2388.62,12.653
2388.64,12.6459
2388.66,12.6387
2388.68,12.6316
2388.7,12.6244
2388.72,12.6173
2388.74,12.6101
2388.76,12.603
2388.78,12.5958
2388.8,12.5886
2388.82,12.5815
2388.84,12.5743
2388.86,12.5672
2388.88,12.56
2388.9,12.5529
2388.92,12.5457
2388.94,12.5386
2388.96,12.5314
2388.98,12.5243
2389,12.5171
2389.02,12.4903
2389.04,12.4635
2389.06,12.4367
2389.08,12.4098
2389.1,12.383
2389.12,12.3562
2389.14,12.3294
2389.16,12.3025
2389.18,12.2757
2389.2,12.2489
2389.22,12.2221
2389.24,12.1953
2389.26,12.1684
2389.28,12.1416
2389.3,12.1148
2389.32,12.088
2389.34,12.0611
2389.36,12.0343
2389.38,12.0075
2389.4,11.9807
2389.42,11.9538
2389.44,11.927
2389.46,11.9002
2389.48,11.8734
2389.5,11.8466
2389.52,11.8197
2389.54,11.7929
2389.56,11.7661
2389.58,11.7393
2389.6,11.7124
2389.62,11.6856
2389.64,11.6588
2389.66,11.632
2389.68,11.6052
2389.7,11.5783
2389.72,11.5515
2389.74,11.5247
2389.76,11.4979
2389.78,11.471
2389.8,11.4442
2389.82,11.4174
2389.84,11.3906
2389.86,11.3638
2389.88,11.3369
2389.9,11.3101
2389.92,11.2833
2389.94,11.2565
2389.96,11.2296
2389.98,11.2028
2390,11.176
2390.02,11.1465
2390.04,11.117
2390.06,11.0875
2390.08,11.058
2390.1,11.0285
2390.12,10.999
2390.14,10.9695
2390.16,10.94
2390.18,10.9105
2390.2,10.881
2390.22,10.8514
2390.24,10.8219
2390.26,10.7924
2390.28,10.7629
2390.3,10.7334
2390.32,10.7039
2390.34,10.6744
2390.36,10.6449
2390.38,10.6154
2390.4,10.5859
2390.42,10.5564
2390.44,10.5269
2390.46,10.4974
2390.48,10.4679
2390.5,10.4384
2390.52,10.4089
2390.54,10.3794
2390.56,10.3499
2390.58,10.3204
2390.6,10.2909
2390.62,10.2614
2390.64,10.2319
2390.66,10.2023
2390.68,10.1728
2390.7,10.1433
2390.72,10.1138
2390.74,10.0843
2390.76,10.0548
2390.78,10.0253
2390.8,9.9958
2390.82,9.9663
2390.84,9.9368
2390.86,9.9073
2390.88,9.8778
2390.9,9.8483
2390.92,9.8188
2390.94,9.7893
2390.96,9.7598
2390.98,9.7303
2391,9.7008
2391.02,9.6713
2391.04,9.6418
2391.06,9.6123
2391.08,9.5827
2391.1,9.5532
2391.12,9.5237
2391.14,9.4942
2391.16,9.4647
2391.18,9.4352
2391.2,9.4057
2391.22,9.3762
2391.24,9.3467
2391.26,9.3172
2391.28,9.2877
2391.3,9.2582
2391.32,9.2287
2391.34,9.1992
2391.36,9.1697
2391.38,9.1402
2391.4,9.1107
2391.42,9.0812
2391.44,9.0517
2391.46,9.0222
2391.48,8.9927
2391.5,8.9632
2391.52,8.9336
2391.54,8.9041
2391.56,8.8746
2391.58,8.8451
2391.6,8.8156
2391.62,8.7861
2391.64,8.7566
2391.66,8.7271
2391.68,8.6976
2391.7,8.6681
2391.72,8.6386
2391.74,8.6091
2391.76,8.5796
2391.78,8.5501
2391.8,8.5206
2391.82,8.4911
2391.84,8.4616
2391.86,8.4321
2391.88,8.4026
2391.9,8.3731
2391.92,8.3436
2391.94,8.314
2391.96,8.2845
2391.98,8.255
2392,8.2255
2392.02,8.196
2392.04,8.1665
2392.06,8.137
2392.08,8.1075
2392.1,8.078
2392.12,8.0485
2392.14,8.019
2392.16,7.9895
2392.18,7.96
2392.2,7.9305
2392.22,7.901
2392.24,7.8715
2392.26,7.842
2392.28,7.8125
2392.3,7.783
2392.32,7.7535
2392.34,7.724
2392.36,7.6945
2392.38,7.6649
2392.4,7.6354
2392.42,7.6059
2392.44,7.5764
2392.46,7.5469
2392.48,7.5174
2392.5,7.4879
2392.52,7.4584
2392.54,7.4289
2392.56,7.3994
2392.58,7.3699
2392.6,7.3404
2392.62,7.3109
2392.64,7.2814
2392.66,7.2519
2392.68,7.2224
2392.7,7.1929
2392.72,7.1634
2392.74,7.1339
2392.76,7.1044
2392.78,7.0749
2392.8,7.0454
2392.82,7.0158
2392.84,6.9863
2392.86,6.9568
2392.88,6.9273
2392.9,6.8978
2392.92,6.8683
2392.94,6.8388
2392.96,6.8093
2392.98,6.7798
2393,6.7503
2393.02,6.7208
2393.04,6.6913
2393.06,6.6618
2393.08,6.6323
2393.1,6.6028
2393.12,6.5733
2393.14,6.5438
2393.16,6.5143
2393.18,6.4848
2393.2,6.4553
2393.22,6.4258
2393.24,6.3962
2393.26,6.3667
2393.28,6.3372
2393.3,6.3077
2393.32,6.2782
2393.34,6.2487
2393.36,6.2192
2393.38,6.1897
2393.4,6.1602
2393.42,6.1307
2393.44,6.1012
2393.46,6.0717
2393.48,6.0422
2393.5,6.0127
2393.52,5.9832
2393.54,5.9537
2393.56,5.9242
2393.58,5.8947
2393.6,5.8652
2393.62,5.8357
2393.64,5.8062
2393.66,5.7767
2393.68,5.7471
2393.7,5.7176
2393.72,5.6881
2393.74,5.6586
2393.76,5.6291
2393.78,5.5996
2393.8,5.5701
2393.82,5.5406
2393.84,5.5111
2393.86,5.4816
2393.88,5.4521
2393.9,5.4226
2393.92,5.3931
2393.94,5.3636
2393.96,5.3341
2393.98,5.3046
2394,5.2751
2394.02,5.2456
2394.04,5.2161
2394.06,5.1866
2394.08,5.1571
2394.1,5.1275
2394.12,5.098
2394.14,5.0685
2394.16,5.039
2394.18,5.0095
2394.2,4.98
2394.22,4.9505
2394.24,4.921
2394.26,4.8915
2394.28,4.862
2394.3,4.8325
2394.32,4.803
2394.34,4.7735
2394.36,4.744
2394.38,4.7145
2394.4,4.685
2394.42,4.6555
2394.44,4.626
2394.46,4.5965
2394.48,4.567
2394.5,4.5375
2394.52,4.508
2394.54,4.4784
2394.56,4.4489
2394.58,4.4194
2394.6,4.3899
2394.62,4.3604
2394.64,4.3309
2394.66,4.3014
2394.68,4.2719
2394.7,4.2424
2394.72,4.2129
2394.74,4.1834
2394.76,4.1539
2394.78,4.1244
2394.8,4.0949
2394.82,4.0654
2394.84,4.0359
2394.86,4.0064
2394.88,3.9769
2394.9,3.9474
2394.92,3.9179
2394.94,3.8884
2394.96,3.8588
2394.98,3.8293
2395,3.7998
2395.02,3.7703
2395.04,3.7408
2395.06,3.7113
2395.08,3.6818
2395.1,3.6523
2395.12,3.6228
2395.14,3.5933
2395.16,3.5638
2395.18,3.5343
2395.2,3.5048
2395.22,3.4753
2395.24,3.4458
2395.26,3.4163
2395.28,3.3868
2395.3,3.3573
2395.32,3.3278
2395.34,3.2983
2395.36,3.2688
2395.38,3.2393
2395.4,3.2097
2395.42,3.1802
2395.44,3.1507
2395.46,3.1212
2395.48,3.0917
2395.5,3.0622
2395.52,3.0327
2395.54,3.0032
2395.56,2.9737
2395.58,2.9442
2395.6,2.9147
2395.62,2.8852
2395.64,2.8557
2395.66,2.8262
2395.68,2.7967
2395.7,2.7672
2395.72,2.7377
2395.74,2.7082
2395.76,2.6787
2395.78,2.6492
2395.8,2.6197
2395.82,2.5901
2395.84,2.5606
2395.86,2.5311
2395.88,2.5016
2395.9,2.4721
2395.92,2.4426
2395.94,2.4131
2395.96,2.3836
2395.98,2.3541
2396,2.3246
2396.02,2.2951
2396.04,2.2656
2396.06,2.2361
2396.08,2.2066
2396.1,2.1771
2396.12,2.1476
2396.14,2.1181
2396.16,2.0886
2396.18,2.0591
2396.2,2.0296
2396.22,2.0001
2396.24,1.9706
2396.26,1.941
2396.28,1.9115
2396.3,1.882
2396.32,1.8525
2396.34,1.823
2396.36,1.7935
2396.38,1.764
2396.4,1.7345
2396.42,1.705
2396.44,1.6755
2396.46,1.646
2396.48,1.6165
2396.5,1.587
2396.52,1.5575
2396.54,1.528
2396.56,1.4985
2396.58,1.469
2396.6,1.4395
2396.62,1.41
2396.64,1.3805
2396.66,1.351
2396.68,1.3215
2396.7,1.2919
2396.72,1.2624
2396.74,1.2329
2396.76,1.2034
2396.78,1.1739
2396.8,1.1444
2396.82,1.1149
2396.84,1.0854
2396.86,1.0559
2396.88,1.0264
2396.9,0.9969
2396.92,0.9674
2396.94,0.9379
2396.96,0.9084
2396.98,0.8789
2397,0.8494
2397.02,0.8324
2397.04,0.8154
2397.06,0.7984
2397.08,0.7814
2397.1,0.7644
2397.12,0.7475
2397.14,0.7305
2397.16,0.7135
2397.18,0.6965
2397.2,0.6795
2397.22,0.6625
2397.24,0.6455
2397.26,0.6285
2397.28,0.6116
2397.3,0.5946
2397.32,0.5776
2397.34,0.5606
2397.36,0.5436
2397.38,0.5266
2397.4,0.5096
2397.42,0.4926
2397.44,0.4757
2397.46,0.4587
2397.48,0.4417
2397.5,0.4247
2397.52,0.4077
2397.54,0.3907
2397.56,0.3737
2397.58,0.3567
2397.6,0.3398
2397.62,0.3228
2397.64,0.3058
2397.66,0.2888
2397.68,0.2718
2397.7,0.2548
2397.72,0.2378
2397.74,0.2208
2397.76,0.2039
2397.78,0.1869
2397.8,0.1699
2397.82,0.1529
2397.84,0.1359
2397.86,0.1189
2397.88,0.1019
2397.9,0.0849
2397.92,0.068
2397.94,0.051
2397.96,0.034
2397.98,0.017
2398,0
2398.02,0
2398.04,0
2398.06,0
2398.08,0
2398.1,0
2398.12,0
2398.14,0
2398.16,0
2398.18,0
2398.2,0
2398.22,0
2398.24,0
2398.26,0
2398.28,0
2398.3,0
2398.32,0
2398.34,0
2398.36,0
2398.38,0
2398.4,0
2398.42,0
2398.44,0
2398.46,0
2398.48,0
2398.5,0
2398.52,0
2398.54,0
2398.56,0
2398.58,0
2398.6,0
2398.62,0
2398.64,0
2398.66,0
2398.68,0
2398.7,0
2398.72,0
2398.74,0
2398.76,0
2398.78,0
2398.8,0
2398.82,0
2398.84,0
2398.86,0
2398.88,0
2398.9,0
2398.92,0
2398.94,0
2398.96,0
2398.98,0
2399,0
2399.02,0
2399.04,0
2399.06,0
2399.08,0
2399.1,0
2399.12,0
2399.14,0
2399.16,0
2399.18,0
2399.2,0
2399.22,0
2399.24,0
2399.26,0
2399.28,0
2399.3,0
2399.32,0
2399.34,0
2399.36,0
2399.38,0
2399.4,0
2399.42,0
2399.44,0
2399.46,0
2399.48,0
2399.5,0
2399.52,0
2399.54,0
2399.56,0
2399.58,0
2399.6,0
2399.62,0
2399.64,0
2399.66,0
2399.68,0
2399.7,0
2399.72,0
2399.74,0
2399.76,0
2399.78,0
2399.8,0
2399.82,0
2399.84,0
2399.86,0
2399.88,0
2399.9,0
2399.92,0
2399.94,0
2399.96,0
2399.98,0
2400,0
2400.02,0
2400.04,0
2400.06,0
2400.08,0
2400.1,0
2400.12,0
2400.14,0
2400.16,0
2400.18,0
2400.2,0
2400.22,0
2400.24,0
2400.26,0
2400.28,0
2400.3,0
2400.32,0
2400.34,0
2400.36,0
2400.38,0
2400.4,0
2400.42,0
2400.44,0
2400.46,0
2400.48,0
2400.5,0
2400.52,0
2400.54,0
2400.56,0
2400.58,0
2400.6,0
2400.62,0
2400.64,0
2400.66,0
2400.68,0
2400.7,0
2400.72,0
2400.74,0
2400.76,0
2400.78,0
2400.8,0
2400.82,0
2400.84,0
2400.86,0
2400.88,0
2400.9,0
2400.92,0
2400.94,0
2400.96,0
2400.98,0
2401,0
2401.02,0
2401.04,0
2401.06,0
2401.08,0
2401.1,0
2401.12,0
2401.14,0
2401.16,0
2401.18,0
2401.2,0
2401.22,0
2401.24,0
2401.26,0
2401.28,0
2401.3,0
2401.32,0
2401.34,0
2401.36,0
2401.38,0
2401.4,0
2401.42,0
2401.44,0
2401.46,0
2401.48,0
2401.5,0
2401.52,0
2401.54,0
2401.56,0
2401.58,0
2401.6,0
2401.62,0
2401.64,0
2401.66,0
2401.68,0
2401.7,0
2401.72,0
2401.74,0
2401.76,0
2401.78,0
2401.8,0
2401.82,0
2401.84,0
2401.86,0
2401.88,0
2401.9,0
2401.92,0
2401.94,0
2401.96,0
2401.98,0
2402,0
2402.02,0
2402.04,0
2402.06,0
2402.08,0
2402.1,0
2402.12,0
2402.14,0
2402.16,0
2402.18,0
2402.2,0
2402.22,0
2402.24,0
2402.26,0
2402.28,0
2402.3,0
2402.32,0
2402.34,0
2402.36,0
2402.38,0
2402.4,0
2402.42,0
2402.44,0
2402.46,0
2402.48,0
2402.5,0
2402.52,0
2402.54,0
2402.56,0
2402.58,0
2402.6,0
2402.62,0
2402.64,0
2402.66,0
2402.68,0
2402.7,0
2402.72,0
2402.74,0
2402.76,0
2402.78,0
2402.8,0
2402.82,0
2402.84,0
2402.86,0
2402.88,0
2402.9,0
2402.92,0
2402.94,0
2402.96,0
2402.98,0
2403,0
2403.02,0
2403.04,0
2403.06,0
2403.08,0
2403.1,0
2403.12,0
2403.14,0
2403.16,0
2403.18,0
2403.2,0
2403.22,0
2403.24,0
2403.26,0
2403.28,0
2403.3,0
2403.32,0
2403.34,0
2403.36,0
2403.38,0
2403.4,0
2403.42,0
2403.44,0
2403.46,0
2403.48,0
2403.5,0
2403.52,0
2403.54,0
2403.56,0
2403.58,0
2403.6,0
2403.62,0
2403.64,0
2403.66,0
2403.68,0
2403.7,0
2403.72,0
2403.74,0
2403.76,0
2403.78,0
2403.8,0
2403.82,0
2403.84,0
2403.86,0
2403.88,0
2403.9,0
2403.92,0
2403.94,0
2403.96,0
2403.98,0
2404,0
2404.02,0
2404.04,0
2404.06,0
2404.08,0
2404.1,0
2404.12,0
2404.14,0
2404.16,0
2404.18,0
2404.2,0
2404.22,0
2404.24,0
2404.26,0
2404.28,0
2404.3,0
2404.32,0
2404.34,0
2404.36,0
2404.38,0
2404.4,0
2404.42,0
2404.44,0
2404.46,0
2404.48,0
2404.5,0
2404.52,0
2404.54,0
2404.56,0
2404.58,0
